year,month,occupation_title,ai_exposure,ai_complementarity,labour_force,employment,full_time_employment,part_time_employment,unemployment,unemployment_rate
2014,8,"Occupations in education, law and social, community and government services",High,Low,1941.5,1760,1469,290.9,181.6,9.4
2014,9,"Occupations in education, law and social, community and government services",High,Low,2006.8,1947.5,1539.9,407.6,59.3,3
2014,10,"Occupations in education, law and social, community and government services",High,Low,2042,1986.3,1546.7,439.6,55.6,2.7
2014,11,"Occupations in education, law and social, community and government services",High,Low,2045.6,2004.6,1544.1,460.6,40.9,2
2014,12,"Occupations in education, law and social, community and government services",High,Low,2044.9,2008.1,1561.4,446.7,36.9,1.8
2015,1,"Occupations in education, law and social, community and government services",High,Low,2071.9,2020.4,1575,445.4,51.5,2.5
2015,2,"Occupations in education, law and social, community and government services",High,Low,2100,2048.2,1575.8,472.4,51.9,2.5
2015,3,"Occupations in education, law and social, community and government services",High,Low,2118.4,2065.8,1589.7,476.1,52.6,2.5
2015,4,"Occupations in education, law and social, community and government services",High,Low,2075.5,2026.2,1571.7,454.4,49.4,2.4
2015,5,"Occupations in education, law and social, community and government services",High,Low,2104.5,2042.9,1629.6,413.3,61.5,2.9
2015,6,"Occupations in education, law and social, community and government services",High,Low,2077.2,2018.6,1636.4,382.3,58.6,2.8
2015,7,"Occupations in education, law and social, community and government services",High,Low,1932.2,1829.9,1530.7,299.2,102.3,5.3
2015,8,"Occupations in education, law and social, community and government services",High,Low,2011.8,1828.1,1538.3,289.7,183.8,9.1
2015,9,"Occupations in education, law and social, community and government services",High,Low,2030.2,1976.5,1566.4,410.2,53.6,2.6
2015,10,"Occupations in education, law and social, community and government services",High,Low,2066.6,2021.6,1589.9,431.7,45,2.2
2015,11,"Occupations in education, law and social, community and government services",High,Low,2062.4,2022.2,1574.3,447.8,40.3,2
2015,12,"Occupations in education, law and social, community and government services",High,Low,2074.1,2028.8,1582.8,446,45.3,2.2
2016,1,"Occupations in education, law and social, community and government services",High,Low,2063.2,2012.4,1577.5,435,50.8,2.5
2016,2,"Occupations in education, law and social, community and government services",High,Low,2057.9,2016.6,1557.1,459.5,41.3,2
2016,3,"Occupations in education, law and social, community and government services",High,Low,2075.2,2015.8,1555.8,460,59.5,2.9
2016,4,"Occupations in education, law and social, community and government services",High,Low,2107.4,2068.7,1589,479.7,38.7,1.8
2016,5,"Occupations in education, law and social, community and government services",High,Low,2136.3,2078.7,1652.7,426,57.5,2.7
2016,6,"Occupations in education, law and social, community and government services",High,Low,2155.3,2100.6,1684,416.5,54.7,2.5
2016,7,"Occupations in education, law and social, community and government services",High,Low,1969.6,1861.1,1548.6,312.6,108.4,5.5
2016,8,"Occupations in education, law and social, community and government services",High,Low,2066.3,1854.5,1560.4,294.2,211.8,10.3
2016,9,"Occupations in education, law and social, community and government services",High,Low,2096,2038.4,1601.6,436.7,57.6,2.7
2016,10,"Occupations in education, law and social, community and government services",High,Low,2122.9,2071.8,1601,470.8,51,2.4
2016,11,"Occupations in education, law and social, community and government services",High,Low,2087.1,2043.8,1585.6,458.2,43.3,2.1
2016,12,"Occupations in education, law and social, community and government services",High,Low,2100.6,2063,1593,470,37.6,1.8
2017,1,"Occupations in education, law and social, community and government services",High,Low,2113,2066.2,1584.6,481.6,46.8,2.2
2017,2,"Occupations in education, law and social, community and government services",High,Low,2060.3,2028.2,1573.4,454.7,32.2,1.6
2017,3,"Occupations in education, law and social, community and government services",High,Low,2084.6,2039.3,1596.2,443.2,45.3,2.2
2017,4,"Occupations in education, law and social, community and government services",High,Low,2061.5,2027.2,1578.8,448.4,34.4,1.7
2017,5,"Occupations in education, law and social, community and government services",High,Low,2053.7,2009.2,1594,415.2,44.5,2.2
2017,6,"Occupations in education, law and social, community and government services",High,Low,2053.7,2004.9,1608.4,396.6,48.8,2.4
2017,7,"Occupations in education, law and social, community and government services",High,Low,1886.2,1769.3,1465.5,303.7,116.9,6.2
2017,8,"Occupations in education, law and social, community and government services",High,Low,1977.9,1780.6,1476.3,304.4,197.3,10
2017,9,"Occupations in education, law and social, community and government services",High,Low,2063.2,2015.2,1600.1,415.1,47.9,2.3
2017,10,"Occupations in education, law and social, community and government services",High,Low,2048.8,2014.3,1575.2,439.1,34.4,1.7
2017,11,"Occupations in education, law and social, community and government services",High,Low,2071.9,2042.1,1626.8,415.3,29.9,1.4
2017,12,"Occupations in education, law and social, community and government services",High,Low,2050.8,2024,1614.5,409.5,26.8,1.3
2018,1,"Occupations in education, law and social, community and government services",High,Low,2051.1,2018.2,1606.5,411.7,32.9,1.6
2018,2,"Occupations in education, law and social, community and government services",High,Low,2049.9,2021.1,1574.4,446.6,28.9,1.4
2018,3,"Occupations in education, law and social, community and government services",High,Low,2053.8,2004,1566.1,438,49.8,2.4
2018,4,"Occupations in education, law and social, community and government services",High,Low,2096,2064.5,1622.4,442.1,31.5,1.5
2018,5,"Occupations in education, law and social, community and government services",High,Low,2082.8,2037.7,1610.3,427.4,45.1,2.2
2018,6,"Occupations in education, law and social, community and government services",High,Low,2088.8,2035.5,1632.6,402.9,53.4,2.6
2018,7,"Occupations in education, law and social, community and government services",High,Low,1993.1,1873.3,1546.1,327.2,119.8,6
2018,8,"Occupations in education, law and social, community and government services",High,Low,2048.5,1850.7,1544.5,306.2,197.8,9.7
2018,9,"Occupations in education, law and social, community and government services",High,Low,2066.9,2014.8,1591.7,423.1,52.1,2.5
2018,10,"Occupations in education, law and social, community and government services",High,Low,2100.5,2060.2,1598.2,462,40.2,1.9
2018,11,"Occupations in education, law and social, community and government services",High,Low,2143.6,2106.7,1627.1,479.6,36.9,1.7
2018,12,"Occupations in education, law and social, community and government services",High,Low,2193.7,2158.5,1667.4,491,35.2,1.6
2019,1,"Occupations in education, law and social, community and government services",High,Low,2174.5,2128.2,1649.6,478.5,46.3,2.1
2019,2,"Occupations in education, law and social, community and government services",High,Low,2154.5,2113.2,1645.7,467.5,41.3,1.9
2019,3,"Occupations in education, law and social, community and government services",High,Low,2149.2,2103.3,1656.2,447.1,45.9,2.1
2019,4,"Occupations in education, law and social, community and government services",High,Low,2137.7,2091.5,1659.1,432.5,46.2,2.2
2019,5,"Occupations in education, law and social, community and government services",High,Low,2149,2093,1687.6,405.4,56,2.6
2019,6,"Occupations in education, law and social, community and government services",High,Low,2128,2075.5,1685,390.4,52.6,2.5
2019,7,"Occupations in education, law and social, community and government services",High,Low,1990.9,1876.4,1570.6,305.8,114.5,5.8
2019,8,"Occupations in education, law and social, community and government services",High,Low,2069.4,1861,1559.7,301.3,208.4,10.1
2019,9,"Occupations in education, law and social, community and government services",High,Low,2150.7,2095.2,1653.2,442,55.5,2.6
2019,10,"Occupations in education, law and social, community and government services",High,Low,2191.5,2142.8,1660.1,482.7,48.7,2.2
2019,11,"Occupations in education, law and social, community and government services",High,Low,2212.1,2164.9,1679.9,485,47.2,2.1
2019,12,"Occupations in education, law and social, community and government services",High,Low,2194.8,2148.3,1675.2,473.1,46.5,2.1
2020,1,"Occupations in education, law and social, community and government services",High,Low,2165.3,2123.8,1672.6,451.2,41.5,1.9
2020,2,"Occupations in education, law and social, community and government services",High,Low,2189.7,2150.9,1688.3,462.6,38.8,1.8
2020,3,"Occupations in education, law and social, community and government services",High,Low,2083.4,1955.6,1598.3,357.3,127.8,6.1
2020,4,"Occupations in education, law and social, community and government services",High,Low,2068.8,1923.2,1584.5,338.7,145.6,7
2020,5,"Occupations in education, law and social, community and government services",High,Low,2088.9,1942.2,1643,299.2,146.7,7
2020,6,"Occupations in education, law and social, community and government services",High,Low,2154.4,1991.7,1662,329.7,162.7,7.6
2020,7,"Occupations in education, law and social, community and government services",High,Low,2030.1,1844.6,1574.7,269.9,185.5,9.1
2020,8,"Occupations in education, law and social, community and government services",High,Low,2174.8,1871.4,1586,285.4,303.4,14
2020,9,"Occupations in education, law and social, community and government services",High,Low,2214.3,2134.2,1688.2,446,80.1,3.6
2020,10,"Occupations in education, law and social, community and government services",High,Low,2265.8,2198.1,1718.1,480,67.7,3
2020,11,"Occupations in education, law and social, community and government services",High,Low,2265.6,2197.9,1724.8,473.1,67.7,3
2020,12,"Occupations in education, law and social, community and government services",High,Low,2295.6,2229.7,1779.2,450.6,65.9,2.9
2021,1,"Occupations in education, law and social, community and government services",High,Low,2283.9,2215.3,1767.5,447.8,68.6,3
2021,2,"Occupations in education, law and social, community and government services",High,Low,2308.1,2241.3,1766.9,474.3,66.9,2.9
2021,3,"Occupations in education, law and social, community and government services",High,Low,2329.3,2263.2,1780.1,483.2,66,2.8
2021,4,"Occupations in education, law and social, community and government services",High,Low,2303.8,2237.1,1785.1,451.9,66.8,2.9
2021,5,"Occupations in education, law and social, community and government services",High,Low,2301.1,2243.6,1817.7,425.9,57.5,2.5
2021,6,"Occupations in education, law and social, community and government services",High,Low,2314.2,2242.8,1835.9,406.9,71.4,3.1
2021,7,"Occupations in education, law and social, community and government services",High,Low,2128.1,1983.5,1672.9,310.6,144.6,6.8
2021,8,"Occupations in education, law and social, community and government services",High,Low,2221.9,1984.2,1699.8,284.4,237.7,10.7
2021,9,"Occupations in education, law and social, community and government services",High,Low,2313.8,2258.8,1839.1,419.7,54.9,2.4
2021,10,"Occupations in education, law and social, community and government services",High,Low,2326.9,2284.3,1839.6,444.7,42.6,1.8
2021,11,"Occupations in education, law and social, community and government services",High,Low,2302.3,2263.3,1834.9,428.4,39,1.7
2021,12,"Occupations in education, law and social, community and government services",High,Low,2325.7,2289.6,1853.9,435.7,36.1,1.6
2022,1,"Occupations in education, law and social, community and government services",High,Low,2321.6,2252.7,1833.9,418.8,68.9,3
2022,2,"Occupations in education, law and social, community and government services",High,Low,2333.7,2298.9,1833.7,465.2,34.8,1.5
2022,3,"Occupations in education, law and social, community and government services",High,Low,2399.5,2344.4,1859.8,484.6,55.1,2.3
2022,4,"Occupations in education, law and social, community and government services",High,Low,2379.3,2340.4,1861.9,478.6,38.8,1.6
2022,5,"Occupations in education, law and social, community and government services",High,Low,2436.6,2396.3,1931.8,464.5,40.3,1.7
2022,6,"Occupations in education, law and social, community and government services",High,Low,2443.3,2398.6,1971.4,427.2,44.7,1.8
2022,7,"Occupations in education, law and social, community and government services",High,Low,2219.2,2087.6,1774.3,313.3,131.6,5.9
2022,8,"Occupations in education, law and social, community and government services",High,Low,2266.6,2041.3,1736.4,304.9,225.3,9.9
2022,9,"Occupations in education, law and social, community and government services",High,Low,2344.6,2296.2,1855.9,440.3,48.4,2.1
2022,10,"Occupations in education, law and social, community and government services",High,Low,2424,2378.3,1922.4,455.9,45.7,1.9
2022,11,"Occupations in education, law and social, community and government services",High,Low,2433.9,2390.2,1935.3,454.9,43.6,1.8
2022,12,"Occupations in education, law and social, community and government services",High,Low,2427.1,2389.6,1939.8,449.7,37.6,1.5
2023,1,"Occupations in education, law and social, community and government services",High,Low,2428.6,2390.1,1935.8,454.2,38.5,1.6
2023,2,"Occupations in education, law and social, community and government services",High,Low,2405.3,2374.4,1918.9,455.6,30.9,1.3
2023,3,"Occupations in education, law and social, community and government services",High,Low,2414.9,2375.7,1905,470.7,39.2,1.6
2023,4,"Occupations in education, law and social, community and government services",High,Low,2420.4,2383.3,1890.1,493.3,37.1,1.5
2023,5,"Occupations in education, law and social, community and government services",High,Low,2440.5,2391.3,1932.1,459.2,49.2,2
2023,6,"Occupations in education, law and social, community and government services",High,Low,2410.6,2350.2,1930.5,419.7,60.3,2.5
2023,7,"Occupations in education, law and social, community and government services",High,Low,2227.7,2108.6,1780.4,328.2,119.2,5.4
2023,8,"Occupations in education, law and social, community and government services",High,Low,2286.3,2059.6,1760.2,299.4,226.7,9.9
2023,9,"Occupations in education, law and social, community and government services",High,Low,2430.7,2374.5,1905.9,468.6,56.2,2.3
2023,10,"Occupations in education, law and social, community and government services",High,Low,2489.3,2442.1,1941.1,501,47.3,1.9
2023,11,"Occupations in education, law and social, community and government services",High,Low,2501.2,2444.1,1929.6,514.5,57.1,2.3
2023,12,"Occupations in education, law and social, community and government services",High,Low,2512.3,2473.8,1960.2,513.7,38.5,1.5
2024,1,"Occupations in education, law and social, community and government services",High,Low,2542.1,2495,1971,524,47.1,1.9
2024,2,"Occupations in education, law and social, community and government services",High,Low,2536,2496.6,1992.6,504,39.5,1.6
2024,3,"Occupations in education, law and social, community and government services",High,Low,2525.4,2477.3,1977.8,499.5,48.1,1.9
2024,4,"Occupations in education, law and social, community and government services",High,Low,2490.9,2453.1,1949.1,504,37.7,1.5
2024,5,"Occupations in education, law and social, community and government services",High,Low,2542.8,2494.2,2009.1,485.1,48.6,1.9
2024,6,"Occupations in education, law and social, community and government services",High,Low,2541.6,2492.9,2055.7,437.2,48.7,1.9
2024,7,"Occupations in education, law and social, community and government services",High,Low,2372.7,2233.1,1912.2,321,139.6,5.9
2024,8,"Occupations in education, law and social, community and government services",High,Low,2486.6,2237.5,1906.4,331.1,249.2,10
2024,9,"Occupations in education, law and social, community and government services",High,Low,2574,2520.4,2015,505.3,53.7,2.1
2024,10,"Occupations in education, law and social, community and government services",High,Low,2560.1,2512.4,2008.2,504.2,47.8,1.9
2024,11,"Occupations in education, law and social, community and government services",High,Low,2618.9,2570.7,2040,530.7,48.1,1.8
2024,12,"Occupations in education, law and social, community and government services",High,Low,2612.1,2565.8,2021.3,544.5,46.3,1.8
2025,1,"Occupations in education, law and social, community and government services",High,Low,2608.3,2552.6,2018.1,534.5,55.6,2.1
2025,2,"Occupations in education, law and social, community and government services",High,Low,2598,2559.6,2018.9,540.7,38.4,1.5
2025,3,"Occupations in education, law and social, community and government services",High,Low,2602.1,2544.5,2008.6,535.9,57.6,2.2
2025,4,"Occupations in education, law and social, community and government services",High,Low,2569.2,2512.7,1990.8,521.9,56.6,2.2
2025,5,"Occupations in education, law and social, community and government services",High,Low,2590.6,2528.8,2051.5,477.3,61.8,2.4
2025,6,"Occupations in education, law and social, community and government services",High,Low,2608.1,2551.7,2111,440.8,56.3,2.2
2025,7,"Occupations in education, law and social, community and government services",High,Low,2419.8,2275,1933.3,341.7,144.8,6
2025,8,"Occupations in education, law and social, community and government services",High,Low,2490.2,2208.2,1891.7,316.5,282,11.3
2025,9,"Occupations in education, law and social, community and government services",High,Low,2562.6,2484.2,2036.1,448.1,78.4,3.1
2010,1,"Occupations in art, culture, recreation and sport",Medium,High,524.9,494.4,293.2,201.1,30.6,5.8
2010,2,"Occupations in art, culture, recreation and sport",Medium,High,518.7,490.9,297.2,193.8,27.7,5.3
2010,3,"Occupations in art, culture, recreation and sport",Medium,High,516.6,491.4,298.2,193.2,25.2,4.9
2010,4,"Occupations in art, culture, recreation and sport",Medium,High,505.3,477.9,289.7,188.2,27.4,5.4
2010,5,"Occupations in art, culture, recreation and sport",Medium,High,506.9,478.2,315.3,162.9,28.6,5.6
2010,6,"Occupations in art, culture, recreation and sport",Medium,High,524.9,499,335.8,163.2,25.9,4.9
